0.200,0.445,0.800,0.250
0.200,0.445,0.800,0.250
0.200,0.445,0.797,0.251
0.200,0.445,0.793,0.251
0.200,0.445,0.790,0.252
0.200,0.440,0.787,0.252
0.200,0.440,0.783,0.253
0.200,0.440,0.780,0.253
0.200,0.440,0.778,0.254
0.200,0.440,0.775,0.254
0.200,0.435,0.773,0.255
0.200,0.435,0.770,0.255
0.200,0.435,0.768,0.256
0.200,0.435,0.766,0.256
0.200,0.435,0.764,0.257
0.200,0.435,0.762,0.257
0.200,0.430,0.759,0.258
0.200,0.430,0.756,0.258
0.200,0.430,0.753,0.259
0.200,0.430,0.750,0.259
0.200,0.430,0.747,0.260
0.200,0.425,0.744,0.260
0.200,0.425,0.741,0.261
0.200,0.425,0.739,0.262
0.200,0.425,0.736,0.262
0.200,0.425,0.734,0.263
0.200,0.425,0.732,0.263
0.200,0.420,0.729,0.264
0.200,0.420,0.728,0.265
0.200,0.420,0.726,0.265
0.200,0.420,0.724,0.266
0.200,0.420,0.722,0.266
0.200,0.415,0.720,0.267
0.200,0.415,0.717,0.268
0.200,0.415,0.714,0.268
0.200,0.415,0.711,0.269
0.200,0.415,0.709,0.269
0.200,0.415,0.706,0.270
0.200,0.410,0.703,0.271
0.200,0.410,0.701,0.271
0.200,0.410,0.699,0.272
0.200,0.410,0.696,0.273
0.200,0.410,0.694,0.274
0.200,0.410,0.692,0.274
0.200,0.405,0.690,0.275
0.200,0.405,0.688,0.276
0.200,0.405,0.687,0.276
0.200,0.405,0.685,0.277
0.200,0.405,0.683,0.278
0.200,0.405,0.681,0.278
0.200,0.400,0.680,0.279
0.200,0.400,0.677,0.280
0.200,0.400,0.674,0.280
0.200,0.400,0.672,0.281
0.200,0.400,0.669,0.281
0.200,0.400,0.667,0.281
0.200,0.395,0.664,0.282
0.200,0.395,0.662,0.282
0.200,0.395,0.660,0.282
0.200,0.395,0.658,0.283
0.200,0.395,0.656,0.283
0.200,0.395,0.654,0.283
0.200,0.395,0.652,0.284
0.200,0.390,0.650,0.284
0.200,0.390,0.648,0.284
0.200,0.390,0.647,0.285
0.200,0.390,0.645,0.285
0.200,0.390,0.644,0.285
0.200,0.390,0.642,0.286
0.200,0.385,0.641,0.286
0.200,0.385,0.639,0.286
0.200,0.385,0.636,0.287
0.200,0.385,0.634,0.287
0.200,0.385,0.631,0.287
0.200,0.385,0.629,0.288
0.200,0.385,0.627,0.288
0.200,0.380,0.625,0.288
0.200,0.380,0.623,0.289
0.200,0.380,0.620,0.289
0.200,0.380,0.619,0.289
0.200,0.380,0.617,0.290
0.200,0.380,0.615,0.290
0.200,0.380,0.613,0.290
0.200,0.375,0.612,0.291
0.200,0.375,0.610,0.291
0.200,0.375,0.608,0.291
0.200,0.375,0.607,0.292
0.200,0.375,0.606,0.292
0.200,0.375,0.604,0.293
0.200,0.370,0.603,0.293
0.200,0.370,0.601,0.293
0.200,0.370,0.600,0.294
0.200,0.370,0.597,0.294
0.200,0.370,0.595,0.295
0.200,0.370,0.593,0.295
0.200,0.370,0.591,0.296
0.200,0.365,0.589,0.296
0.200,0.365,0.587,0.296
0.200,0.365,0.585,0.297
0.200,0.365,0.583,0.297
0.200,0.365,0.581,0.298
0.200,0.365,0.579,0.298
0.200,0.365,0.577,0.298
0.200,0.365,0.576,0.299
0.200,0.360,0.574,0.299
0.200,0.360,0.572,0.300
0.200,0.360,0.571,0.300
0.200,0.360,0.569,0.301
0.200,0.360,0.568,0.301
0.200,0.360,0.567,0.302
0.200,0.360,0.565,0.302
0.200,0.355,0.564,0.303
0.200,0.355,0.563,0.303
0.200,0.355,0.562,0.304
0.200,0.355,0.560,0.304
0.200,0.355,0.558,0.305
0.200,0.355,0.556,0.305
0.200,0.355,0.554,0.306
0.200,0.350,0.552,0.306
0.200,0.350,0.550,0.306
0.200,0.350,0.548,0.307
0.200,0.350,0.546,0.307
0.200,0.350,0.544,0.308
0.200,0.350,0.543,0.308
0.200,0.350,0.541,0.309
0.200,0.350,0.539,0.309
0.200,0.345,0.538,0.310
0.200,0.345,0.536,0.311
0.200,0.345,0.534,0.311
0.200,0.345,0.533,0.312
0.200,0.345,0.531,0.312
0.200,0.345,0.530,0.313
0.200,0.345,0.529,0.313
0.200,0.345,0.528,0.314
0.200,0.340,0.526,0.315
0.200,0.340,0.525,0.315
0.200,0.340,0.524,0.316
0.200,0.340,0.523,0.316
0.200,0.340,0.521,0.317
0.200,0.340,0.520,0.317
0.200,0.340,0.518,0.318
0.200,0.340,0.516,0.319
0.200,0.335,0.514,0.319
0.200,0.335,0.512,0.320
0.200,0.335,0.510,0.320
0.200,0.335,0.509,0.320
0.200,0.335,0.507,0.321
