3.05e-07,3.55e-07,8e-07,2.5001e-07
3.05e-07,3.55e-07,8e-07,2.5001e-07
3.05e-07,3.55e-07,8e-07,2.5001e-07
3.05e-07,3.55e-07,8e-07,2.5001e-07
3.05e-07,3.55e-07,8e-07,2.5001e-07
3.05e-07,3.55e-07,8e-07,2.5001e-07
3.05e-07,3.55e-07,8e-07,2.5001e-07
3.05e-07,3.5e-07,8e-07,2.5001e-07
3e-07,3.5e-07,8e-07,2.5001e-07
3e-07,3.5e-07,8e-07,2.5001e-07
3e-07,3.5e-07,8e-07,2.5001e-07
3e-07,3.5e-07,8e-07,2.5001e-07
3e-07,3.5e-07,8e-07,2.5001e-07
3e-07,3.5e-07,8e-07,2.5001e-07
3e-07,3.5e-07,8e-07,2.5001e-07
3e-07,3.45e-07,8e-07,2.5001e-07
3e-07,3.45e-07,8e-07,2.5001e-07
3e-07,3.45e-07,8e-07,2.5001e-07
2.95e-07,3.45e-07,8e-07,2.5001e-07
2.95e-07,3.45e-07,8e-07,2.5001e-07
2.95e-07,3.45e-07,8e-07,2.5001e-07
2.95e-07,3.45e-07,8e-07,2.5001e-07
2.95e-07,3.45e-07,8e-07,2.5001e-07
2.95e-07,3.45e-07,8e-07,2.5001e-07
2.95e-07,3.4e-07,8e-07,2.5001e-07
2.95e-07,3.4e-07,8e-07,2.5001e-07
2.95e-07,3.4e-07,8e-07,2.5001e-07
2.95e-07,3.4e-07,8e-07,2.5001e-07
2.9e-07,3.4e-07,8e-07,2.5001e-07
2.9e-07,3.4e-07,8e-07,2.5001e-07
2.9e-07,3.4e-07,8e-07,2.5001e-07
2.9e-07,3.4e-07,8e-07,2.5001e-07
2.9e-07,3.4e-07,8e-07,2.5001e-07
2.9e-07,3.35e-07,8e-07,2.5001e-07
2.9e-07,3.35e-07,8e-07,2.5001e-07
2.9e-07,3.35e-07,8e-07,2.5001e-07
2.9e-07,3.35e-07,8e-07,2.5001e-07
2.9e-07,3.35e-07,8e-07,2.5001e-07
2.9e-07,3.35e-07,8e-07,2.5001e-07
2.85e-07,3.35e-07,8e-07,2.5001e-07
2.85e-07,3.35e-07,8e-07,2.5001e-07
2.85e-07,3.35e-07,8e-07,2.5001e-07
2.85e-07,3.3e-07,8e-07,2.5001e-07
2.85e-07,3.3e-07,8e-07,2.5001e-07
2.85e-07,3.3e-07,8e-07,2.5001e-07
2.85e-07,3.3e-07,8e-07,2.5001e-07
2.85e-07,3.3e-07,8e-07,2.5001e-07
2.85e-07,3.3e-07,8e-07,2.5001e-07
2.85e-07,3.3e-07,8e-07,2.5001e-07
2.8e-07,3.3e-07,8e-07,2.5001e-07
2.8e-07,3.3e-07,8e-07,2.5001e-07
2.8e-07,3.25e-07,8e-07,2.5001e-07
2.8e-07,3.25e-07,8e-07,2.5001e-07
2.8e-07,3.25e-07,8e-07,2.5001e-07
2.8e-07,3.25e-07,8e-07,2.5001e-07
2.8e-07,3.25e-07,8e-07,2.5001e-07
2.8e-07,3.25e-07,8e-07,2.5001e-07
2.8e-07,3.25e-07,8e-07,2.5001e-07
2.8e-07,3.25e-07,8e-07,2.5001e-07
2.8e-07,3.25e-07,8e-07,2.5001e-07
2.75e-07,3.2e-07,8e-07,2.5001e-07
2.75e-07,3.2e-07,8e-07,2.5001e-07
2.75e-07,3.2e-07,8e-07,2.5001e-07
2.75e-07,3.2e-07,8e-07,2.5001e-07
2.75e-07,3.2e-07,8e-07,2.5001e-07
2.75e-07,3.2e-07,8e-07,2.5001e-07
2.75e-07,3.2e-07,8e-07,2.5001e-07
2.75e-07,3.2e-07,8e-07,2.5001e-07
2.75e-07,3.2e-07,8e-07,2.5001e-07
2.75e-07,3.2e-07,8e-07,2.5001e-07
2.75e-07,3.15e-07,8e-07,2.5001e-07
2.75e-07,3.15e-07,8e-07,2.5001e-07
2.7e-07,3.15e-07,8e-07,2.5001e-07
2.7e-07,3.15e-07,8e-07,2.5001e-07
2.7e-07,3.15e-07,8e-07,2.5001e-07
2.7e-07,3.15e-07,8e-07,2.5001e-07
2.7e-07,3.15e-07,8e-07,2.5001e-07
2.7e-07,3.15e-07,8e-07,2.5001e-07
2.7e-07,3.15e-07,8e-07,2.5001e-07
2.7e-07,3.15e-07,8e-07,2.5001e-07
2.7e-07,3.15e-07,8e-07,2.5001e-07
2.7e-07,3.1e-07,8e-07,2.5001e-07
2.7e-07,3.1e-07,8e-07,2.5001e-07
2.7e-07,3.1e-07,8e-07,2.5001e-07
2.65e-07,3.1e-07,8e-07,2.5001e-07
2.65e-07,3.1e-07,8e-07,2.5001e-07
2.65e-07,3.1e-07,8e-07,2.5001e-07
2.65e-07,3.1e-07,8e-07,2.5001e-07
2.65e-07,3.1e-07,8e-07,2.5001e-07
2.65e-07,3.1e-07,8e-07,2.5001e-07
2.65e-07,3.1e-07,8e-07,2.5001e-07
2.65e-07,3.05e-07,8e-07,2.5001e-07
2.65e-07,3.05e-07,8e-07,2.5001e-07
2.65e-07,3.05e-07,8e-07,2.5001e-07
2.65e-07,3.05e-07,8e-07,2.5001e-07
2.65e-07,3.05e-07,8e-07,2.5001e-07
2.6e-07,3.05e-07,8e-07,2.5001e-07
2.6e-07,3.05e-07,8e-07,2.5001e-07
2.6e-07,3.05e-07,8e-07,2.5001e-07
2.6e-07,3.05e-07,8e-07,2.5001e-07
2.6e-07,3.05e-07,8e-07,2.5001e-07
2.6e-07,3.05e-07,8e-07,2.5001e-07
2.6e-07,3e-07,8e-07,2.5001e-07
2.6e-07,3e-07,8e-07,2.5001e-07
2.6e-07,3e-07,8e-07,2.5001e-07
2.6e-07,3e-07,8e-07,2.5001e-07
2.6e-07,3e-07,8e-07,2.5001e-07
2.6e-07,3e-07,8e-07,2.5001e-07
2.6e-07,3e-07,8e-07,2.5001e-07
2.55e-07,3e-07,8e-07,2.5001e-07
2.55e-07,3e-07,8e-07,2.5001e-07
2.55e-07,3e-07,8e-07,2.5001e-07
2.55e-07,3e-07,8e-07,2.5001e-07
2.55e-07,2.95e-07,8e-07,2.5001e-07
2.55e-07,2.95e-07,8e-07,2.5001e-07
2.55e-07,2.95e-07,8e-07,2.5001e-07
2.55e-07,2.95e-07,8e-07,2.5001e-07
2.55e-07,2.95e-07,8e-07,2.5001e-07
2.55e-07,2.95e-07,8e-07,2.5001e-07
2.55e-07,2.95e-07,8e-07,2.5001e-07
2.55e-07,2.95e-07,8e-07,2.5001e-07
2.55e-07,2.95e-07,8e-07,2.5001e-07
2.55e-07,2.95e-07,8e-07,2.5001e-07
2.5e-07,2.95e-07,8e-07,2.5001e-07
2.5e-07,2.95e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.5e-07,2.9e-07,8e-07,2.5001e-07
2.45e-07,2.9e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.85e-07,8e-07,2.5001e-07
2.45e-07,2.8e-07,8e-07,2.5001e-07
2.45e-07,2.8e-07,8e-07,2.5001e-07
2.45e-07,2.8e-07,7.9221e-07,2.5187e-07
2.4e-07,2.8e-07,7.8511e-07,2.5374e-07
2.4e-07,2.8e-07,7.7855e-07,2.5561e-07
2.4e-07,2.8e-07,7.7277e-07,2.5747e-07
2.4e-07,2.8e-07,7.6757e-07,2.5934e-07
2.4e-07,2.8e-07,7.6288e-07,2.6143e-07
2.4e-07,2.8e-07,7.5728e-07,2.6363e-07
2.4e-07,2.8e-07,7.5018e-07,2.6585e-07
2.4e-07,2.75e-07,7.4394e-07,2.6806e-07
2.4e-07,2.75e-07,7.3808e-07,2.7031e-07
2.4e-07,2.75e-07,7.3284e-07,2.7287e-07
2.4e-07,2.75e-07,7.2806e-07,2.7542e-07
2.4e-07,2.75e-07,7.2382e-07,2.7798e-07
2.4e-07,2.75e-07,7.1938e-07,2.8025e-07
2.4e-07,2.75e-07,7.1289e-07,2.8146e-07
2.4e-07,2.75e-07,7.0686e-07,2.8267e-07
2.4e-07,2.75e-07,7.012e-07,2.8387e-07
2.4e-07,2.75e-07,6.9625e-07,2.8508e-07
2.4e-07,2.7e-07,6.9148e-07,2.8628e-07
2.4e-07,2.7e-07,6.8736e-07,2.8749e-07
2.4e-07,2.7e-07,6.8352e-07,2.8869e-07
2.4e-07,2.7e-07,6.7953e-07,2.899e-07
2.4e-07,2.7e-07,6.7359e-07,2.9137e-07
2.4e-07,2.7e-07,6.6796e-07,2.9288e-07
2.4e-07,2.7e-07,6.6279e-07,2.9437e-07
2.4e-07,2.7e-07,6.5801e-07,2.9588e-07
